FECHA,AÑO,MES,ASESOR,CIUDAD,CLASIFICACION,CATEGORIA,PRODUCTO,CANTIDAD,VALOR_U,VENTA_TOTAL
2016-03-04,2016,03,Camila,Medellín,Importados,Fertirrigación,Hierro,19.0,43380.2056603397,824224.0
2016-03-04,2016,03,Juliana,Cali,Importados,Fertirrigación,Hierro,33.0,42807.6798110778,1412653.0
2016-03-04,2016,03,Camila,Bogotá,Nacionales,Edáficos,Campofos,41.0,42661.0761569542,1749104.0
2016-03-04,2016,03,Camila,Medellín,Nacionales,Edáficos,Campofos,12.0,42577.7435535575,510933.0
2016-03-04,2016,03,Juliana,Cali,Nacionales,Edáficos,Menores,21.0,41284.545004551,866975.0
2016-03-05,2016,03,Juliana,Medellín,Importados,Fertirrigación,Humus 15,15.0,41988.2425443445,629824.0
2016-03-05,2016,03,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,39.0,41316.9521280941,1611361.0
2016-03-05,2016,03,Camila,Medellín,Nacionales,Edáficos,Zinc,46.0,39830.854034188,1832219.0
2016-03-05,2016,03,Camila,Medellín,Nacionales,Foliares,Desarrollo,19.0,38539.1986815407,732245.0
2016-03-06,2016,03,Ana Maria,Barranquilla,Importados,Bioestimulantes,Aminogib,44.0,45039.0,1981716.0
2016-03-06,2016,03,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,20.0,52151.0,1043020.0
2016-03-06,2016,03,Juliana,Cali,Importados,Fertirrigación,Calcio,29.0,42545.3364300144,1233815.0
2016-03-06,2016,03,Ana Maria,Cartagena,Importados,Fertirrigación,Humus 15,10.0,40398.7502943723,403988.0
2016-03-07,2016,03,Juliana,Cali,Importados,Bioestimulantes,Actiplant,35.0,34199.0,1196965.0
2016-03-07,2016,03,Camila,Cali,Nacionales,Foliares,Triplehoja,19.0,63955.0,1215145.0
2016-03-07,2016,03,Camila,Bogotá,Importados,Fertirrigación,Humus 15,46.0,43622.4874887335,2006634.0
2016-03-07,2016,03,Camila,Cali,Importados,Fertirrigación,Frutales,40.0,43178.0469372849,1727122.0
2016-03-07,2016,03,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,31.0,42506.7565210345,1317709.0
2016-03-07,2016,03,Camila,Medellín,Nacionales,Edáficos,Zinc,14.0,41475.9013530914,580663.0
2016-03-08,2016,03,Camila,Cali,Importados,Bioestimulantes,Zin Stress,28.0,42285.0,1183980.0
2016-03-08,2016,03,Camila,Cali,Nacionales,Coadyuvantes,Trionex,47.0,43608.5987215007,2049604.0
2016-03-08,2016,03,Camila,Cartagena,Nacionales,Edáficos,Zinc,27.0,40505.2308431568,1093641.0
2016-03-09,2016,03,Camila,Medellín,Importados,Fertirrigación,Humus 15,14.0,41520.654047508,581289.0
2016-03-09,2016,03,Ana Maria,Barranquilla,Importados,Fertirrigación,Frutales,12.0,38425.0021509601,461100.0
2016-03-11,2016,03,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,14.0,40829.3020785881,571610.0
2016-03-11,2016,03,Camila,Medellín,Importados,Especiales,Fruit Cover,40.0,39063.8854436674,1562555.0
2016-03-12,2016,03,Ana Maria,Medellín,Nacionales,Foliares,Fertiverdor,14.0,40906.4618965479,572690.0
2016-03-12,2016,03,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Trionex,39.0,37073.1621403041,1445853.0
2016-03-13,2016,03,Ana Maria,Cali,Nacionales,Edáficos,Menores,38.0,64087.0,2435306.0
2016-03-13,2016,03,Ana Maria,Bogotá,Importados,Especiales,Solugybb,36.0,42672.0,1536192.0
2016-03-13,2016,03,Camila,Medellín,Nacionales,Foliares,Rendimiento,18.0,43820.0166227106,788760.0
2016-03-13,2016,03,Juliana,Cali,Importados,Bioestimulantes,Actiplant,37.0,42344.7209033189,1566755.0
2016-03-13,2016,03,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,19.0,41355.532037074,785755.0
2016-03-13,2016,03,Camila,Cartagena,Importados,Fertirrigación,Humus 15,26.0,40832.3884713065,1061642.0
2016-03-14,2016,03,Ana Maria,Medellín,Nacionales,Coadyuvantes,Fluyex,32.0,43446.5631037851,1390290.0
2016-03-14,2016,03,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,19.0,41690.4056470196,792118.0
2016-03-14,2016,03,Camila,Bogotá,Importados,Especiales,Fruit Cover,26.0,41687.3192543012,1083870.0
2016-03-14,2016,03,Camila,Bogotá,Importados,Fertirrigación,Humus 15,43.0,41661.0849161949,1791427.0
2016-03-14,2016,03,Juliana,Cartagena,Importados,Fertirrigación,Humus 15,17.0,39409.5614281274,669963.0
2016-03-14,2016,03,Juliana,Bogotá,Importados,Bioestimulantes,Zin Stress,19.0,38749.0733863914,736232.0
2016-03-14,2016,03,Juliana,Cartagena,Importados,Fertirrigación,Calcio,14.0,37553.0962080142,525743.0
2016-03-15,2016,03,Ana Maria,Cali,Importados,Especiales,Fruit Cover,18.0,54092.0,973656.0
2016-03-15,2016,03,Camila,Cali,Importados,Bioestimulantes,Zin Stress,14.0,43727.4248411588,612184.0
2016-03-15,2016,03,Camila,Medellín,Nacionales,Foliares,Fertiverdor,38.0,40139.4933060273,1525301.0
2016-03-16,2016,03,Ana Maria,Barranquilla,Importados,Bioestimulantes,Cogollando,47.0,54073.0,2541431.0
2016-03-16,2016,03,Camila,Cartagena,Importados,Fertirrigación,Manganeso,24.0,39150.3044397824,939607.0
2016-03-16,2016,03,Camila,Bogotá,Importados,Fertirrigación,Hierro,47.0,37542.2938334998,1764488.0
2016-03-17,2016,03,Juliana,Barranquilla,Importados,Especiales,Solugybb,40.0,43417.2423729604,1736690.0
2016-03-17,2016,03,Juliana,Cali,Importados,Fertirrigación,Manganeso,23.0,39445.0549443889,907236.0
2016-03-18,2016,03,Juliana,Cali,Nacionales,Foliares,Molib-K,26.0,43431.1311401931,1129209.0
2016-03-18,2016,03,Juliana,Barranquilla,Nacionales,Edáficos,Zinc,49.0,40025.2967754468,1961240.0
2016-03-19,2016,03,Juliana,Cali,Nacionales,Edáficos,Menores,48.0,64087.0,3076176.0
2016-03-19,2016,03,Camila,Medellín,Importados,Especiales,Solugybb,35.0,42026.8224533245,1470939.0
2016-03-19,2016,03,Juliana,Barranquilla,Importados,Bioestimulantes,Aminogib,41.0,40580.8474647575,1663815.0
2016-03-19,2016,03,Camila,Medellín,Importados,Fertirrigación,Humus 15,21.0,38590.1241613941,810393.0
2016-03-21,2016,03,Juliana,Medellín,Importados,Fertirrigación,Hierro,41.0,43350.8849295149,1777386.0
2016-03-21,2016,03,Camila,Cartagena,Nacionales,Edáficos,Zinc,42.0,42593.1755171495,1788913.0
2016-03-22,2016,03,Juliana,Barranquilla,Nacionales,Edáficos,Boro,23.0,42394.0,975062.0
2016-03-22,2016,03,Juliana,Medellín,Nacionales,Edáficos,Campofos,17.0,40877.0,694909.0
2016-03-22,2016,03,Juliana,Medellín,Nacionales,Edáficos,Menores,17.0,41224.3603465423,700814.0
2016-03-23,2016,03,Camila,Barranquilla,Nacionales,Foliares,Molib-K,27.0,26979.0,728433.0
2016-03-23,2016,03,Ana Maria,Cali,Nacionales,Foliares,Fertiverdor,34.0,40770.6606169386,1386202.0
2016-03-23,2016,03,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,15.0,38566.9762160062,578505.0
2016-03-23,2016,03,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,26.0,37712.0454330114,980513.0
2016-03-23,2016,03,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,19.0,37400.3197684538,710606.0
2016-03-23,2016,03,Camila,Cali,Nacionales,Edáficos,Menores,21.0,37090.1373002553,778893.0
2016-03-24,2016,03,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,38.0,29285.0,1112830.0
2016-03-24,2016,03,Camila,Barranquilla,Importados,Bioestimulantes,Zin Stress,43.0,42285.0,1818255.0
2016-03-24,2016,03,Camila,Cali,Importados,Fertirrigación,Manganeso,22.0,39864.8043540903,877026.0
2016-03-25,2016,03,Camila,Cartagena,Importados,Fertirrigación,Calcio,24.0,37275.0,894600.0
2016-03-25,2016,03,Ana Maria,Cali,Importados,Bioestimulantes,Actiplant,29.0,34199.0,991771.0
2016-03-25,2016,03,Juliana,Barranquilla,Nacionales,Coadyuvantes,Aquafull,17.0,41181.1508484848,700080.0
2016-03-25,2016,03,Juliana,Cartagena,Importados,Fertirrigación,Humus 15,15.0,38087.0421482961,571306.0
2016-03-25,2016,03,Camila,Barranquilla,Nacionales,Coadyuvantes,Trionex,40.0,37104.026067488,1484161.0
2016-03-26,2016,03,Juliana,Barranquilla,Importados,Fertirrigación,Frutales,25.0,46085.0,1152125.0
2016-03-26,2016,03,Camila,Cartagena,Importados,Bioestimulantes,Aminogib,17.0,45039.0,765663.0
2016-03-26,2016,03,Camila,Bogotá,Nacionales,Edáficos,Campofos,11.0,43705.8200921301,480764.0
2016-03-26,2016,03,Camila,Medellín,Nacionales,Foliares,Fertiverdor,34.0,42034.5384351204,1429174.0
2016-03-26,2016,03,Camila,Medellín,Importados,Bioestimulantes,Actiplant,24.0,41141.0277431457,987385.0
2016-03-26,2016,03,Ana Maria,Medellín,Nacionales,Edáficos,Menores,19.0,41005.2264635365,779099.0
2016-03-26,2016,03,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,28.0,38519.1371288711,1078536.0
2016-03-26,2016,03,Camila,Cartagena,Nacionales,Coadyuvantes,Trionex,46.0,37083.9645148185,1705862.0
2016-03-27,2016,03,Camila,Bogotá,Importados,Bioestimulantes,Aminogib,35.0,45039.0,1576365.0
2016-03-27,2016,03,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Siliconex,46.0,54732.0,2517672.0
2016-03-27,2016,03,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,10.0,43036.0728722389,430361.0
2016-03-27,2016,03,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,40.0,42113.2414494394,1684530.0
2016-03-27,2016,03,Ana Maria,Medellín,Importados,Especiales,Solugybb,46.0,40795.3517586857,1876586.0
2016-03-27,2016,03,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,23.0,38620.9880885781,888283.0
2016-03-28,2016,03,Ana Maria,Cali,Nacionales,Edáficos,Campofos,13.0,40877.0,531401.0
2016-03-28,2016,03,Juliana,Barranquilla,Importados,Fertirrigación,Manganeso,26.0,43304.589038739,1125919.0
2016-03-28,2016,03,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,38.0,41506.7652802753,1577257.0
2016-03-28,2016,03,Camila,Bogotá,Importados,Bioestimulantes,Aminogib,48.0,39139.5020652681,1878696.0
2016-03-28,2016,03,Juliana,Bogotá,Nacionales,Coadyuvantes,Aquafull,20.0,39128.6996907537,782574.0
2016-03-29,2016,03,Camila,Cali,Importados,Fertirrigación,Frutales,23.0,46085.0,1059955.0
2016-03-29,2016,03,Ana Maria,Cali,Nacionales,Coadyuvantes,Trionex,23.0,43472.7974418914,999874.0
2016-03-29,2016,03,Ana Maria,Medellín,Nacionales,Edáficos,Menores,35.0,42548.4228227328,1489195.0
2016-03-29,2016,03,Camila,Cartagena,Importados,Especiales,Solugybb,25.0,40201.2211603952,1005031.0
2016-03-29,2016,03,Juliana,Medellín,Importados,Fertirrigación,Manganeso,33.0,40148.7524841825,1324909.0
2016-03-30,2016,03,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,20.0,41100.9046378066,822018.0
2016-03-30,2016,03,Juliana,Cali,Nacionales,Foliares,Molib-K,43.0,40344.7384218004,1734824.0
2016-03-30,2016,03,Camila,Cali,Nacionales,Foliares,Triplehoja,25.0,37832.4147490287,945810.0
2016-03-31,2016,03,Ana Maria,Cali,Importados,Bioestimulantes,Actiplant,42.0,42139.4757875458,1769858.0
2016-03-31,2016,03,Ana Maria,Cali,Nacionales,Edáficos,Zinc,38.0,41295.3473790654,1569223.0
2016-03-31,2016,03,Camila,Medellín,Importados,Fertirrigación,Manganeso,38.0,40048.4447208347,1521841.0
2016-04-01,2016,04,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,38.0,33559.0,1275242.0
2016-04-01,2016,04,Camila,Medellín,Nacionales,Edáficos,Campofos,24.0,40324.6768691309,967792.0
2016-04-01,2016,04,Juliana,Medellín,Nacionales,Edáficos,Zinc,35.0,37116.3716383616,1299073.0
2016-04-02,2016,04,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,32.0,45039.0,1441248.0
2016-04-02,2016,04,Juliana,Bogotá,Nacionales,Coadyuvantes,Aquafull,41.0,43758.2887683428,1794090.0
2016-04-02,2016,04,Juliana,Cali,Nacionales,Coadyuvantes,Siliconex,31.0,38693.5183174603,1199499.0
2016-04-03,2016,04,Ana Maria,Cartagena,Importados,Especiales,Solugybb,46.0,42672.0,1962912.0
2016-04-03,2016,04,Ana Maria,Bogotá,Nacionales,Foliares,Desarrollo,38.0,40553.0699302919,1541017.0
2016-04-03,2016,04,Juliana,Cali,Importados,Especiales,Fruit Cover,47.0,39989.8032591852,1879521.0
2016-04-03,2016,04,Camila,Medellín,Nacionales,Coadyuvantes,Fluyex,38.0,37273.7776669997,1416404.0
2016-04-04,2016,04,Camila,Barranquilla,Nacionales,Edáficos,Boro,14.0,42776.8158838939,598875.0
2016-04-04,2016,04,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,30.0,39895.6682812743,1196870.0
2016-04-05,2016,04,Camila,Medellín,Importados,Bioestimulantes,Actiplant,40.0,42676.5081205461,1707060.0
2016-04-05,2016,04,Ana Maria,Medellín,Importados,Especiales,Fruit Cover,17.0,37051.5573912754,629876.0
2016-04-06,2016,04,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Siliconex,36.0,54732.0,1970352.0
2016-04-06,2016,04,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,48.0,26057.0,1250736.0
2016-04-06,2016,04,Ana Maria,Bogotá,Importados,Fertirrigación,Manganeso,12.0,41080.8430851371,492970.0
2016-04-06,2016,04,Juliana,Barranquilla,Importados,Bioestimulantes,Aminogib,38.0,40966.6465545566,1556733.0
2016-04-07,2016,04,Camila,Cali,Importados,Fertirrigación,Humus 15,43.0,41841.6388902209,1799190.0
2016-04-07,2016,04,Juliana,Cali,Nacionales,Coadyuvantes,Siliconex,23.0,41779.911035853,960938.0
2016-04-07,2016,04,Ana Maria,Barranquilla,Importados,Fertirrigación,Frutales,38.0,39968.1985101565,1518792.0
2016-04-07,2016,04,Camila,Medellín,Nacionales,Foliares,Rendimiento,34.0,38676.5431575091,1315002.0
2016-04-08,2016,04,Camila,Cartagena,Importados,Fertirrigación,Calcio,26.0,43588.5371688312,1133302.0
2016-04-08,2016,04,Juliana,Cartagena,Importados,Fertirrigación,Frutales,44.0,42782.9886693307,1882452.0
2016-04-08,2016,04,Camila,Barranquilla,Importados,Fertirrigación,Humus 15,18.0,40951.2145909646,737122.0
2016-04-08,2016,04,Camila,Medellín,Importados,Fertirrigación,Calcio,19.0,39600.9177766678,752417.0
2016-04-09,2016,04,Ana Maria,Cali,Nacionales,Edáficos,Menores,14.0,41782.9974285714,584962.0
2016-04-09,2016,04,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,32.0,41321.5817171717,1322291.0
2016-04-09,2016,04,Camila,Barranquilla,Importados,Bioestimulantes,Aminogib,14.0,41087.0158705739,575218.0
2016-04-09,2016,04,Juliana,Medellín,Importados,Fertirrigación,Humus 15,41.0,40631.7729446109,1665903.0
2016-04-09,2016,04,Camila,Cali,Nacionales,Coadyuvantes,Trionex,31.0,40412.639061605,1252792.0
2016-04-09,2016,04,Juliana,Medellín,Nacionales,Edáficos,Boro,32.0,39985.1736701077,1279526.0
2016-04-09,2016,04,Juliana,Medellín,Importados,Fertirrigación,Frutales,28.0,38891.0474514374,1088949.0
2016-04-09,2016,04,Ana Maria,Medellín,Importados,Bioestimulantes,Zin Stress,10.0,38421.9157582417,384219.0
2016-04-09,2016,04,Camila,Bogotá,Importados,Fertirrigación,Calcio,50.0,37307.727986902,1865386.0
2016-04-10,2016,04,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,23.0,40877.0,940171.0
2016-04-10,2016,04,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,45.0,42969.7154287934,1933637.0
2016-04-10,2016,04,Juliana,Bogotá,Importados,Fertirrigación,Frutales,29.0,42795.3342402042,1241065.0
2016-04-10,2016,04,Juliana,Cali,Nacionales,Foliares,Rendimiento,40.0,42670.3353351093,1706813.0
2016-04-10,2016,04,Juliana,Bogotá,Importados,Bioestimulantes,Cogollando,48.0,40299.9857273837,1934399.0
2016-04-10,2016,04,Ana Maria,Barranquilla,Nacionales,Foliares,Molib-K,40.0,37421.9245174825,1496877.0
2016-04-11,2016,04,Camila,Bogotá,Nacionales,Foliares,Rendimiento,34.0,52151.0,1773134.0
2016-04-11,2016,04,Camila,Bogotá,Importados,Fertirrigación,Frutales,23.0,41978.9833661894,965517.0
2016-04-11,2016,04,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,39.0,40852.450023976,1593246.0
2016-04-12,2016,04,Camila,Cali,Importados,Bioestimulantes,Aminogib,35.0,42705.8288513708,1494704.0
2016-04-12,2016,04,Camila,Barranquilla,Importados,Bioestimulantes,Zin Stress,15.0,38806.1716516816,582093.0
2016-04-13,2016,04,Juliana,Medellín,Importados,Fertirrigación,Frutales,49.0,46085.0,2258165.0
2016-04-13,2016,04,Camila,Medellín,Importados,Bioestimulantes,Zin Stress,40.0,42285.0,1691400.0
2016-04-13,2016,04,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,30.0,40320.0472800533,1209601.0
2016-04-13,2016,04,Juliana,Medellín,Importados,Bioestimulantes,Actiplant,34.0,38688.8887283827,1315422.0
2016-04-14,2016,04,Ana Maria,Barranquilla,Importados,Especiales,Fruit Cover,16.0,54092.0,865472.0
2016-04-14,2016,04,Ana Maria,Cartagena,Nacionales,Foliares,Molib-K,43.0,43810.7574445554,1883863.0
2016-04-14,2016,04,Ana Maria,Cartagena,Nacionales,Foliares,Creciplant,16.0,43503.6613690754,696059.0
2016-04-14,2016,04,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,50.0,41809.2317666778,2090462.0
2016-04-14,2016,04,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,39.0,40213.5667312687,1568329.0
2016-04-14,2016,04,Camila,Medellín,Importados,Fertirrigación,Humus 15,28.0,39144.1316543456,1096036.0
2016-04-15,2016,04,Juliana,Bogotá,Nacionales,Edáficos,Zinc,15.0,30773.0,461595.0
2016-04-16,2016,04,Ana Maria,Medellín,Nacionales,Foliares,Molib-K,33.0,39424.9933917194,1301025.0
2016-04-17,2016,04,Ana Maria,Cali,Nacionales,Foliares,Molib-K,42.0,26979.0,1133118.0
2016-04-17,2016,04,Ana Maria,Cartagena,Nacionales,Edáficos,Boro,42.0,37801.5508218448,1587665.0
2016-04-18,2016,04,Ana Maria,Medellín,Nacionales,Edáficos,Menores,32.0,64087.0,2050784.0
2016-04-19,2016,04,Camila,Cartagena,Importados,Fertirrigación,Calcio,18.0,40451.218970585,728122.0
2016-04-19,2016,04,Juliana,Barranquilla,Nacionales,Coadyuvantes,Fluyex,30.0,38079.3261665002,1142380.0
2016-04-19,2016,04,Camila,Cartagena,Importados,Fertirrigación,Manganeso,35.0,37607.1080805861,1316249.0
2016-04-20,2016,04,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,31.0,43154.898991897,1337802.0
2016-04-20,2016,04,Juliana,Medellín,Nacionales,Foliares,Fertiverdor,48.0,38929.6273604173,1868622.0
2016-04-21,2016,04,Ana Maria,Barranquilla,Nacionales,Edáficos,Menores,43.0,43426.5015511156,1867340.0
2016-04-21,2016,04,Ana Maria,Cartagena,Importados,Especiales,Fruit Cover,45.0,42218.1788018648,1899818.0
2016-04-21,2016,04,Camila,Bogotá,Nacionales,Edáficos,Menores,10.0,39434.2525698746,394343.0
2016-04-23,2016,04,Juliana,Barranquilla,Nacionales,Edáficos,Campofos,29.0,41318.4953244533,1198236.0
2016-04-23,2016,04,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,45.0,38562.3466269286,1735306.0
2016-04-23,2016,04,Juliana,Cartagena,Nacionales,Foliares,Creciplant,37.0,37874.081050727,1401341.0
2016-04-24,2016,04,Ana Maria,Medellín,Nacionales,Edáficos,Boro,12.0,43124.0350647131,517488.0
2016-04-24,2016,04,Juliana,Cali,Importados,Fertirrigación,Calcio,34.0,41002.1400708181,1394073.0
2016-04-24,2016,04,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,19.0,39233.637043179,745439.0
2016-04-26,2016,04,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,32.0,52151.0,1668832.0
2016-04-26,2016,04,Ana Maria,Barranquilla,Importados,Bioestimulantes,Cogollando,31.0,42514.4725028305,1317949.0
2016-04-26,2016,04,Ana Maria,Cali,Nacionales,Foliares,Triplehoja,11.0,41383.3095715396,455216.0
2016-04-26,2016,04,Juliana,Cartagena,Importados,Bioestimulantes,Actiplant,34.0,40443.502988789,1375079.0
2016-04-26,2016,04,Camila,Cali,Importados,Bioestimulantes,Actiplant,10.0,38213.5842497502,382136.0
2016-04-26,2016,04,Juliana,Medellín,Importados,Bioestimulantes,Aminogib,17.0,37955.8704577644,645250.0
2016-04-26,2016,04,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,33.0,37702.7862548562,1244192.0
2016-04-27,2016,04,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,33.0,42619.4098552558,1406441.0
2016-04-27,2016,04,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,49.0,38713.5798701299,1896965.0
2016-04-27,2016,04,Camila,Barranquilla,Nacionales,Foliares,Desarrollo,22.0,38202.7818752359,840461.0
2016-04-28,2016,04,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,50.0,42059.2295768676,2102961.0
2016-04-29,2016,04,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,10.0,37875.6242470862,378756.0
2016-04-30,2016,04,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,43.0,42421.8807212787,1824141.0
2016-04-30,2016,04,Camila,Cali,Importados,Bioestimulantes,Zin Stress,35.0,40489.7988795649,1417143.0
2016-04-30,2016,04,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,40.0,37929.6361196581,1517185.0
2016-04-30,2016,04,Ana Maria,Cali,Nacionales,Edáficos,Boro,39.0,37426.5541065601,1459636.0
2016-05-01,2016,05,Ana Maria,Cali,Nacionales,Edáficos,Menores,19.0,64087.0,1217653.0
2016-05-01,2016,05,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,20.0,42931.1355198135,858623.0
2016-05-01,2016,05,Camila,Medellín,Nacionales,Foliares,Molib-K,24.0,38083.9557555777,914015.0
2016-05-02,2016,05,Camila,Barranquilla,Nacionales,Edáficos,Zinc,38.0,41409.5439096459,1573563.0
2016-05-02,2016,05,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,43.0,38881.7882732823,1671917.0
2016-05-02,2016,05,Juliana,Medellín,Nacionales,Edáficos,Menores,12.0,38534.5690924631,462415.0
2016-05-02,2016,05,Ana Maria,Cartagena,Importados,Especiales,Fruit Cover,12.0,37588.5897242757,451063.0
2016-05-03,2016,05,Ana Maria,Medellín,Importados,Bioestimulantes,Actiplant,27.0,34199.0,923373.0
2016-05-03,2016,05,Ana Maria,Cali,Importados,Especiales,Solugybb,31.0,42672.0,1322832.0
2016-05-03,2016,05,Juliana,Bogotá,Importados,Fertirrigación,Frutales,27.0,46085.0,1244295.0
2016-05-03,2016,05,Camila,Cartagena,Importados,Fertirrigación,Hierro,47.0,58570.0,2752790.0
2016-05-03,2016,05,Camila,Barranquilla,Importados,Fertirrigación,Hierro,13.0,43813.8438372738,569580.0
2016-05-03,2016,05,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,29.0,40576.2178756799,1176710.0
2016-05-04,2016,05,Ana Maria,Cali,Nacionales,Coadyuvantes,Siliconex,22.0,43190.3925081585,950189.0
2016-05-05,2016,05,Camila,Bogotá,Nacionales,Coadyuvantes,Aquafull,23.0,39810.7924815185,915648.0
2016-05-05,2016,05,Camila,Barranquilla,Nacionales,Edáficos,Boro,14.0,37733.6501820402,528271.0
2016-05-06,2016,05,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,12.0,33559.0,402708.0
2016-05-06,2016,05,Ana Maria,Cali,Nacionales,Coadyuvantes,Aquafull,11.0,40907.0,449977.0
2016-05-06,2016,05,Camila,Bogotá,Nacionales,Foliares,Rendimiento,23.0,52151.0,1199473.0
2016-05-06,2016,05,Ana Maria,Barranquilla,Nacionales,Edáficos,Campofos,34.0,41488.2469239649,1410600.0
2016-05-06,2016,05,Camila,Medellín,Nacionales,Coadyuvantes,Trionex,41.0,40462.0213450993,1658943.0
