FECHA,ASESOR,CIUDAD,CLASIFICACION,CATEGORIA,PRODUCTO,VALOR_U,CANTIDAD
2016-03-21,Juliana,Medellín,Importados,Fertirrigación,Hierro,43350.8849295149,41.0
2016-03-21,Camila,Cartagena,Nacionales,Edáficos,Zinc,42593.1755171495,42.0
2016-03-22,Juliana,Barranquilla,Nacionales,Edáficos,Boro,42394.0,23.0
2016-03-22,Juliana,Medellín,Nacionales,Edáficos,Campofos,40877.0,17.0
2016-03-22,Juliana,Medellín,Nacionales,Edáficos,Menores,41224.3603465423,17.0
2016-03-23,Camila,Barranquilla,Nacionales,Foliares,Molib-K,26979.0,27.0
2016-03-23,Ana Maria,Cali,Nacionales,Foliares,Fertiverdor,40770.6606169386,34.0
2016-03-23,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,38566.9762160062,15.0
2016-03-23,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,37712.0454330114,26.0
2016-03-23,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,37400.3197684538,19.0
2016-03-23,Camila,Cali,Nacionales,Edáficos,Menores,37090.1373002553,21.0
2016-03-24,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,29285.0,38.0
2016-03-24,Camila,Barranquilla,Importados,Bioestimulantes,Zin Stress,42285.0,43.0
2016-03-24,Camila,Cali,Importados,Fertirrigación,Manganeso,39864.8043540903,22.0
2016-03-25,Camila,Cartagena,Importados,Fertirrigación,Calcio,37275.0,24.0
2016-03-25,Ana Maria,Cali,Importados,Bioestimulantes,Actiplant,34199.0,29.0
2016-03-25,Juliana,Barranquilla,Nacionales,Coadyuvantes,Aquafull,41181.1508484848,17.0
2016-03-25,Juliana,Cartagena,Importados,Fertirrigación,Humus 15,38087.0421482961,15.0
2016-03-25,Camila,Barranquilla,Nacionales,Coadyuvantes,Trionex,37104.026067488,40.0
2016-03-26,Juliana,Barranquilla,Importados,Fertirrigación,Frutales,46085.0,25.0
2016-03-26,Camila,Cartagena,Importados,Bioestimulantes,Aminogib,45039.0,17.0
2016-03-26,Camila,Bogotá,Nacionales,Edáficos,Campofos,43705.8200921301,11.0
2016-03-26,Camila,Medellín,Nacionales,Foliares,Fertiverdor,42034.5384351204,34.0
2016-03-26,Camila,Medellín,Importados,Bioestimulantes,Actiplant,41141.0277431457,24.0
2016-03-26,Ana Maria,Medellín,Nacionales,Edáficos,Menores,41005.2264635365,19.0
2016-03-26,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,38519.1371288711,28.0
2016-03-26,Camila,Cartagena,Nacionales,Coadyuvantes,Trionex,37083.9645148185,46.0
2016-03-27,Camila,Bogotá,Importados,Bioestimulantes,Aminogib,45039.0,35.0
2016-03-27,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Siliconex,54732.0,46.0
2016-03-27,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,43036.0728722389,10.0
2016-03-27,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,42113.2414494394,40.0
2016-03-27,Ana Maria,Medellín,Importados,Especiales,Solugybb,40795.3517586857,46.0
2016-03-27,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,38620.9880885781,23.0
2016-03-28,Ana Maria,Cali,Nacionales,Edáficos,Campofos,40877.0,13.0
2016-03-28,Juliana,Barranquilla,Importados,Fertirrigación,Manganeso,43304.589038739,26.0
2016-03-28,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,41506.7652802753,38.0
2016-03-28,Camila,Bogotá,Importados,Bioestimulantes,Aminogib,39139.5020652681,48.0
2016-03-28,Juliana,Bogotá,Nacionales,Coadyuvantes,Aquafull,39128.6996907537,20.0
2016-03-29,Camila,Cali,Importados,Fertirrigación,Frutales,46085.0,23.0
2016-03-29,Ana Maria,Cali,Nacionales,Coadyuvantes,Trionex,43472.7974418914,23.0
2016-03-29,Ana Maria,Medellín,Nacionales,Edáficos,Menores,42548.4228227328,35.0
2016-03-29,Camila,Cartagena,Importados,Especiales,Solugybb,40201.2211603952,25.0
2016-03-29,Juliana,Medellín,Importados,Fertirrigación,Manganeso,40148.7524841825,33.0
2016-03-30,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,41100.9046378066,20.0
2016-03-30,Juliana,Cali,Nacionales,Foliares,Molib-K,40344.7384218004,43.0
2016-03-30,Camila,Cali,Nacionales,Foliares,Triplehoja,37832.4147490287,25.0
2016-03-31,Ana Maria,Cali,Importados,Bioestimulantes,Actiplant,42139.4757875458,42.0
2016-03-31,Ana Maria,Cali,Nacionales,Edáficos,Zinc,41295.3473790654,38.0
2016-03-31,Camila,Medellín,Importados,Fertirrigación,Manganeso,40048.4447208347,38.0
2016-04-01,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,33559.0,38.0
2016-04-01,Camila,Medellín,Nacionales,Edáficos,Campofos,40324.6768691309,24.0
2016-04-01,Juliana,Medellín,Nacionales,Edáficos,Zinc,37116.3716383616,35.0
2016-04-02,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,45039.0,32.0
2016-04-02,Juliana,Bogotá,Nacionales,Coadyuvantes,Aquafull,43758.2887683428,41.0
2016-04-02,Juliana,Cali,Nacionales,Coadyuvantes,Siliconex,38693.5183174603,31.0
2016-04-03,Ana Maria,Cartagena,Importados,Especiales,Solugybb,42672.0,46.0
2016-04-03,Ana Maria,Bogotá,Nacionales,Foliares,Desarrollo,40553.0699302919,38.0
2016-04-03,Juliana,Cali,Importados,Especiales,Fruit Cover,39989.8032591852,47.0
2016-04-03,Camila,Medellín,Nacionales,Coadyuvantes,Fluyex,37273.7776669997,38.0
2016-04-04,Camila,Barranquilla,Nacionales,Edáficos,Boro,42776.8158838939,14.0
2016-04-04,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,39895.6682812743,30.0
2016-04-05,Camila,Medellín,Importados,Bioestimulantes,Actiplant,42676.5081205461,40.0
2016-04-05,Ana Maria,Medellín,Importados,Especiales,Fruit Cover,37051.5573912754,17.0
2016-04-06,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Siliconex,54732.0,36.0
2016-04-06,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,26057.0,48.0
2016-04-06,Ana Maria,Bogotá,Importados,Fertirrigación,Manganeso,41080.8430851371,12.0
2016-04-06,Juliana,Barranquilla,Importados,Bioestimulantes,Aminogib,40966.6465545566,38.0
2016-04-07,Camila,Cali,Importados,Fertirrigación,Humus 15,41841.6388902209,43.0
2016-04-07,Juliana,Cali,Nacionales,Coadyuvantes,Siliconex,41779.911035853,23.0
2016-04-07,Ana Maria,Barranquilla,Importados,Fertirrigación,Frutales,39968.1985101565,38.0
2016-04-07,Camila,Medellín,Nacionales,Foliares,Rendimiento,38676.5431575091,34.0
2016-04-08,Camila,Cartagena,Importados,Fertirrigación,Calcio,43588.5371688312,26.0
2016-04-08,Juliana,Cartagena,Importados,Fertirrigación,Frutales,42782.9886693307,44.0
2016-04-08,Camila,Barranquilla,Importados,Fertirrigación,Humus 15,40951.2145909646,18.0
2016-04-08,Camila,Medellín,Importados,Fertirrigación,Calcio,39600.9177766678,19.0
2016-04-09,Ana Maria,Cali,Nacionales,Edáficos,Menores,41782.9974285714,14.0
2016-04-09,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,41321.5817171717,32.0
2016-04-09,Camila,Barranquilla,Importados,Bioestimulantes,Aminogib,41087.0158705739,14.0
2016-04-09,Juliana,Medellín,Importados,Fertirrigación,Humus 15,40631.7729446109,41.0
2016-04-09,Camila,Cali,Nacionales,Coadyuvantes,Trionex,40412.639061605,31.0
2016-04-09,Juliana,Medellín,Nacionales,Edáficos,Boro,39985.1736701077,32.0
2016-04-09,Juliana,Medellín,Importados,Fertirrigación,Frutales,38891.0474514374,28.0
2016-04-09,Ana Maria,Medellín,Importados,Bioestimulantes,Zin Stress,38421.9157582417,10.0
2016-04-09,Camila,Bogotá,Importados,Fertirrigación,Calcio,37307.727986902,50.0
2016-04-10,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,40877.0,23.0
2016-04-10,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,42969.7154287934,45.0
2016-04-10,Juliana,Bogotá,Importados,Fertirrigación,Frutales,42795.3342402042,29.0
2016-04-10,Juliana,Cali,Nacionales,Foliares,Rendimiento,42670.3353351093,40.0
2016-04-10,Juliana,Bogotá,Importados,Bioestimulantes,Cogollando,40299.9857273837,48.0
2016-04-10,Ana Maria,Barranquilla,Nacionales,Foliares,Molib-K,37421.9245174825,40.0
2016-04-11,Camila,Bogotá,Nacionales,Foliares,Rendimiento,52151.0,34.0
2016-04-11,Camila,Bogotá,Importados,Fertirrigación,Frutales,41978.9833661894,23.0
2016-04-11,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,40852.450023976,39.0
2016-04-12,Camila,Cali,Importados,Bioestimulantes,Aminogib,42705.8288513708,35.0
2016-04-12,Camila,Barranquilla,Importados,Bioestimulantes,Zin Stress,38806.1716516816,15.0
2016-04-13,Juliana,Medellín,Importados,Fertirrigación,Frutales,46085.0,49.0
2016-04-13,Camila,Medellín,Importados,Bioestimulantes,Zin Stress,42285.0,40.0
2016-04-13,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,40320.0472800533,30.0
2016-04-13,Juliana,Medellín,Importados,Bioestimulantes,Actiplant,38688.8887283827,34.0
2016-04-14,Ana Maria,Barranquilla,Importados,Especiales,Fruit Cover,54092.0,16.0
2016-04-14,Ana Maria,Cartagena,Nacionales,Foliares,Molib-K,43810.7574445554,43.0
2016-04-14,Ana Maria,Cartagena,Nacionales,Foliares,Creciplant,43503.6613690754,16.0
2016-04-14,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,41809.2317666778,50.0
2016-04-14,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,40213.5667312687,39.0
2016-04-14,Camila,Medellín,Importados,Fertirrigación,Humus 15,39144.1316543456,28.0
2016-04-15,Juliana,Bogotá,Nacionales,Edáficos,Zinc,30773.0,15.0
2016-04-16,Ana Maria,Medellín,Nacionales,Foliares,Molib-K,39424.9933917194,33.0
2016-04-17,Ana Maria,Cali,Nacionales,Foliares,Molib-K,26979.0,42.0
2016-04-17,Ana Maria,Cartagena,Nacionales,Edáficos,Boro,37801.5508218448,42.0
2016-04-18,Ana Maria,Medellín,Nacionales,Edáficos,Menores,64087.0,32.0
2016-04-19,Camila,Cartagena,Importados,Fertirrigación,Calcio,40451.218970585,18.0
2016-04-19,Juliana,Barranquilla,Nacionales,Coadyuvantes,Fluyex,38079.3261665002,30.0
2016-04-19,Camila,Cartagena,Importados,Fertirrigación,Manganeso,37607.1080805861,35.0
2016-04-20,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,43154.898991897,31.0
2016-04-20,Juliana,Medellín,Nacionales,Foliares,Fertiverdor,38929.6273604173,48.0
2016-04-21,Ana Maria,Barranquilla,Nacionales,Edáficos,Menores,43426.5015511156,43.0
2016-04-21,Ana Maria,Cartagena,Importados,Especiales,Fruit Cover,42218.1788018648,45.0
2016-04-21,Camila,Bogotá,Nacionales,Edáficos,Menores,39434.2525698746,10.0
2016-04-23,Juliana,Barranquilla,Nacionales,Edáficos,Campofos,41318.4953244533,29.0
2016-04-23,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,38562.3466269286,45.0
2016-04-23,Juliana,Cartagena,Nacionales,Foliares,Creciplant,37874.081050727,37.0
2016-04-24,Ana Maria,Medellín,Nacionales,Edáficos,Boro,43124.0350647131,12.0
2016-04-24,Juliana,Cali,Importados,Fertirrigación,Calcio,41002.1400708181,34.0
2016-04-24,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,39233.637043179,19.0
2016-04-26,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,52151.0,32.0
2016-04-26,Ana Maria,Barranquilla,Importados,Bioestimulantes,Cogollando,42514.4725028305,31.0
2016-04-26,Ana Maria,Cali,Nacionales,Foliares,Triplehoja,41383.3095715396,11.0
2016-04-26,Juliana,Cartagena,Importados,Bioestimulantes,Actiplant,40443.502988789,34.0
2016-04-26,Camila,Cali,Importados,Bioestimulantes,Actiplant,38213.5842497502,10.0
2016-04-26,Juliana,Medellín,Importados,Bioestimulantes,Aminogib,37955.8704577644,17.0
2016-04-26,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,37702.7862548562,33.0
2016-04-27,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,42619.4098552558,33.0
2016-04-27,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,38713.5798701299,49.0
2016-04-27,Camila,Barranquilla,Nacionales,Foliares,Desarrollo,38202.7818752359,22.0
2016-04-28,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,42059.2295768676,50.0
2016-04-29,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,37875.6242470862,10.0
2016-04-30,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,42421.8807212787,43.0
2016-04-30,Camila,Cali,Importados,Bioestimulantes,Zin Stress,40489.7988795649,35.0
2016-04-30,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,37929.6361196581,40.0
2016-04-30,Ana Maria,Cali,Nacionales,Edáficos,Boro,37426.5541065601,39.0
2016-05-01,Ana Maria,Cali,Nacionales,Edáficos,Menores,64087.0,19.0
2016-05-01,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,42931.1355198135,20.0
2016-05-01,Camila,Medellín,Nacionales,Foliares,Molib-K,38083.9557555777,24.0
2016-05-02,Camila,Barranquilla,Nacionales,Edáficos,Zinc,41409.5439096459,38.0
2016-05-02,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,38881.7882732823,43.0
2016-05-02,Juliana,Medellín,Nacionales,Edáficos,Menores,38534.5690924631,12.0
2016-05-02,Ana Maria,Cartagena,Importados,Especiales,Fruit Cover,37588.5897242757,12.0
2016-05-03,Ana Maria,Medellín,Importados,Bioestimulantes,Actiplant,34199.0,27.0
2016-05-03,Ana Maria,Cali,Importados,Especiales,Solugybb,42672.0,31.0
2016-05-03,Juliana,Bogotá,Importados,Fertirrigación,Frutales,46085.0,27.0
2016-05-03,Camila,Cartagena,Importados,Fertirrigación,Hierro,58570.0,47.0
2016-05-03,Camila,Barranquilla,Importados,Fertirrigación,Hierro,43813.8438372738,13.0
2016-05-03,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,40576.2178756799,29.0
2016-05-04,Ana Maria,Cali,Nacionales,Coadyuvantes,Siliconex,43190.3925081585,22.0
2016-05-05,Camila,Bogotá,Nacionales,Coadyuvantes,Aquafull,39810.7924815185,23.0
2016-05-05,Camila,Barranquilla,Nacionales,Edáficos,Boro,37733.6501820402,14.0
2016-05-06,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,33559.0,12.0
2016-05-06,Ana Maria,Cali,Nacionales,Coadyuvantes,Aquafull,40907.0,11.0
2016-05-06,Camila,Bogotá,Nacionales,Foliares,Rendimiento,52151.0,23.0
2016-05-06,Ana Maria,Barranquilla,Nacionales,Edáficos,Campofos,41488.2469239649,34.0
2016-05-06,Camila,Medellín,Nacionales,Coadyuvantes,Trionex,40462.0213450993,41.0
2016-05-06,Ana Maria,Barranquilla,Importados,Especiales,Solugybb,40391.0343125763,12.0
2016-05-06,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Fluyex,38551.5442524142,25.0
2016-05-06,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,37474.3931936952,17.0
2016-05-07,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,33559.0,14.0
2016-05-07,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,34199.0,34.0
2016-05-07,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,64087.0,23.0
2016-05-07,Camila,Barranquilla,Nacionales,Foliares,Fertiverdor,42833.9141491841,22.0
2016-05-07,Juliana,Barranquilla,Importados,Fertirrigación,Frutales,41957.3786171606,50.0
2016-05-07,Juliana,Bogotá,Importados,Bioestimulantes,Actiplant,38417.2861691642,15.0
2016-05-07,Camila,Cali,Nacionales,Edáficos,Menores,37576.2441534021,26.0
2016-05-08,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Siliconex,54732.0,38.0
2016-05-08,Juliana,Bogotá,Importados,Fertirrigación,Calcio,37275.0,36.0
2016-05-08,Camila,Barranquilla,Importados,Fertirrigación,Frutales,43943.4723314463,11.0
2016-05-08,Camila,Cali,Nacionales,Foliares,Rendimiento,43628.6602741703,30.0
2016-05-08,Juliana,Bogotá,Importados,Bioestimulantes,Actiplant,41503.6788875569,12.0
2016-05-08,Juliana,Cartagena,Nacionales,Edáficos,Menores,39502.1532096792,41.0
2016-05-08,Camila,Cartagena,Nacionales,Edáficos,Menores,38511.4211470751,25.0
2016-05-08,Camila,Cali,Importados,Bioestimulantes,Aminogib,37999.079955822,26.0
2016-05-09,Camila,Cali,Importados,Especiales,Fruit Cover,54092.0,43.0
2016-05-09,Juliana,Bogotá,Importados,Fertirrigación,Hierro,42233.6107654568,41.0
2016-05-09,Camila,Medellín,Importados,Especiales,Fruit Cover,41491.3333166833,29.0
2016-05-09,Ana Maria,Bogotá,Importados,Especiales,Solugybb,39983.6304737485,49.0
2016-05-10,Camila,Cartagena,Nacionales,Foliares,Triplehoja,63955.0,29.0
2016-05-10,Camila,Barranquilla,Nacionales,Foliares,Molib-K,26979.0,32.0
2016-05-10,Camila,Medellín,Nacionales,Foliares,Molib-K,26979.0,32.0
2016-05-10,Ana Maria,Barranquilla,Importados,Especiales,Solugybb,43184.2197227217,24.0
2016-05-10,Camila,Cartagena,Importados,Fertirrigación,Humus 15,40313.8744946165,14.0
2016-05-11,Juliana,Medellín,Importados,Fertirrigación,Hierro,58570.0,49.0
2016-05-11,Juliana,Cali,Nacionales,Edáficos,Menores,43519.0933326673,36.0
2016-05-11,Juliana,Cali,Nacionales,Foliares,Creciplant,43261.3795406815,38.0
2016-05-11,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,41111.707012321,33.0
2016-05-11,Juliana,Medellín,Nacionales,Edáficos,Boro,40477.4533086913,19.0
2016-05-11,Ana Maria,Cali,Nacionales,Foliares,Creciplant,38298.460049506,10.0
2016-05-11,Camila,Bogotá,Importados,Fertirrigación,Hierro,37719.7614148074,10.0
2016-05-11,Camila,Cali,Nacionales,Edáficos,Boro,37249.0865252525,30.0
2016-05-12,Camila,Cartagena,Nacionales,Foliares,Fertiverdor,43360.1441076701,45.0
2016-05-12,Camila,Bogotá,Nacionales,Edáficos,Menores,42384.844008658,12.0
2016-05-12,Camila,Bogotá,Nacionales,Edáficos,Zinc,41088.5590669331,37.0
2016-05-12,Camila,Medellín,Nacionales,Foliares,Fertiverdor,40497.5148613608,35.0
2016-05-12,Camila,Cartagena,Importados,Fertirrigación,Hierro,39580.8562239982,16.0
2016-05-13,Juliana,Cartagena,Importados,Fertirrigación,Hierro,41417.2598914419,15.0
2016-05-13,Camila,Cartagena,Importados,Fertirrigación,Frutales,40207.3939458319,41.0
2016-05-13,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,39988.260062826,46.0
2016-05-13,Juliana,Barranquilla,Importados,Fertirrigación,Calcio,39869.4339431679,30.0
2016-05-13,Juliana,Cali,Importados,Especiales,Solugybb,37821.6123745144,32.0
2016-05-13,Ana Maria,Cartagena,Nacionales,Foliares,Molib-K,37637.97200777,45.0
2016-05-14,Ana Maria,Cartagena,Importados,Especiales,Fruit Cover,54092.0,11.0
2016-05-14,Juliana,Cali,Nacionales,Foliares,Rendimiento,42198.1172491952,12.0
2016-05-14,Camila,Bogotá,Nacionales,Edáficos,Zinc,40204.3075531135,42.0
2016-05-14,Ana Maria,Cali,Nacionales,Foliares,Fertiverdor,37738.2797711178,46.0
2016-05-15,Ana Maria,Cali,Nacionales,Foliares,Rendimiento,39786.1013397713,47.0
2016-05-16,Camila,Bogotá,Nacionales,Edáficos,Boro,43679.5857540237,37.0
2016-05-16,Ana Maria,Cali,Nacionales,Edáficos,Menores,43391.008034854,49.0
2016-05-16,Camila,Cali,Nacionales,Edáficos,Menores,41719.7263778444,18.0
2016-05-17,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,41881.76199556,43.0
2016-05-17,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,40105.542986125,12.0
2016-05-18,Camila,Bogotá,Nacionales,Edáficos,Zinc,42702.7424586525,43.0
2016-05-18,Juliana,Medellín,Nacionales,Foliares,Rendimiento,40343.1952254412,47.0
2016-05-19,Camila,Barranquilla,Nacionales,Edáficos,Campofos,40877.0,38.0
2016-05-19,Ana Maria,Cartagena,Nacionales,Foliares,Molib-K,43022.1841050061,27.0
2016-05-19,Ana Maria,Cartagena,Importados,Fertirrigación,Manganeso,41716.639985126,21.0
2016-05-19,Ana Maria,Barranquilla,Nacionales,Foliares,Fertiverdor,41158.0029030969,27.0
2016-05-19,Camila,Barranquilla,Nacionales,Edáficos,Campofos,40659.5504790765,19.0
2016-05-19,Ana Maria,Medellín,Nacionales,Edáficos,Campofos,40634.8593373293,21.0
2016-05-19,Juliana,Bogotá,Importados,Fertirrigación,Hierro,40628.6865518925,24.0
2016-05-19,Juliana,Cali,Nacionales,Coadyuvantes,Fluyex,38347.8423330003,15.0
2016-05-19,Camila,Barranquilla,Nacionales,Edáficos,Campofos,37276.864059718,37.0
2016-05-20,Ana Maria,Cartagena,Nacionales,Foliares,Creciplant,42486.694968365,12.0
2016-05-20,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,42221.2651945832,22.0
2016-05-20,Ana Maria,Bogotá,Nacionales,Edáficos,Boro,40230.5418912199,29.0
2016-05-20,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,38789.1964917305,28.0
2016-05-20,Juliana,Cali,Importados,Bioestimulantes,Zin Stress,37543.837029859,40.0
2016-05-21,Camila,Medellín,Importados,Fertirrigación,Calcio,37275.0,39.0
2016-05-21,Juliana,Cali,Nacionales,Edáficos,Menores,42758.2975275835,38.0
2016-05-21,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Siliconex,42296.8818161838,37.0
2016-05-21,Juliana,Medellín,Nacionales,Edáficos,Boro,42020.6496678877,29.0
2016-05-21,Camila,Bogotá,Nacionales,Foliares,Fertiverdor,41968.180991675,15.0
2016-05-21,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,40678.0688353868,30.0
2016-05-21,Camila,Bogotá,Importados,Fertirrigación,Frutales,40435.787006993,46.0
2016-05-22,Camila,Bogotá,Importados,Bioestimulantes,Aminogib,43769.0911428571,41.0
2016-05-22,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,41462.0125858586,21.0
2016-05-22,Ana Maria,Barranquilla,Importados,Bioestimulantes,Zin Stress,39570.0538494838,18.0
2016-05-23,Camila,Bogotá,Nacionales,Edáficos,Boro,42394.0,44.0
2016-05-23,Camila,Medellín,Importados,Especiales,Solugybb,43570.0188125208,25.0
2016-05-23,Ana Maria,Cali,Importados,Fertirrigación,Frutales,41369.4208043068,11.0
2016-05-23,Camila,Bogotá,Nacionales,Edáficos,Zinc,38042.2894538794,13.0
2016-05-24,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,43853.9669426129,15.0
2016-05-24,Juliana,Bogotá,Nacionales,Foliares,Desarrollo,42563.8547863248,41.0
2016-05-24,Camila,Barranquilla,Importados,Fertirrigación,Hierro,40727.4511188811,16.0
2016-05-24,Camila,Medellín,Importados,Fertirrigación,Humus 15,40687.328013542,42.0
2016-05-24,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Fluyex,38573.149001443,28.0
2016-05-24,Ana Maria,Cartagena,Importados,Fertirrigación,Frutales,37121.0012274392,20.0
2016-05-25,Juliana,Cali,Importados,Bioestimulantes,Cogollando,41708.92400333,34.0
2016-05-26,Camila,Cali,Nacionales,Foliares,Creciplant,29285.0,15.0
2016-05-27,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,26979.0,45.0
2016-05-27,Juliana,Cartagena,Nacionales,Edáficos,Menores,64087.0,13.0
2016-05-27,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,42864.7780763681,37.0
2016-05-28,Ana Maria,Barranquilla,Importados,Bioestimulantes,Aminogib,45039.0,18.0
2016-05-28,Ana Maria,Cali,Importados,Bioestimulantes,Cogollando,40431.1574179154,27.0
2016-05-28,Ana Maria,Medellín,Importados,Bioestimulantes,Zin Stress,39937.3345829726,27.0
